EmployeeID,GradeID,BasicSalary,Allowance,Tax,NetSalary
EMP001338,SG01,176376.0,35275.200000000004,14110.08,197541.12
EMP001339,SG06,1211422.0,242284.4,96913.76,1356792.64
EMP001340,SG04,592888.0,118577.6,47431.04,664034.5599999999
EMP001341,SG03,337857.0,67571.40000000001,27028.56,378399.84
EMP001342,SG03,286277.0,57255.4,22902.16,320630.24000000005
EMP001343,SG03,289042.0,57808.4,23123.36,323727.04000000004
EMP001344,SG02,248225.0,49645.0,19858.0,278012.0
EMP001345,SG04,622860.0,124572.0,49828.8,697603.2
EMP001346,SG03,294796.0,58959.2,23583.68,330171.52
EMP001347,SG04,648248.0,129649.6,51859.84,726037.76
EMP001348,SG04,544046.0,108809.2,43523.68,609331.5199999999
EMP001349,SG08,2549503.0,509900.6,203960.24,2855443.3600000003
EMP001350,SG01,150515.0,30103.0,12041.2,168576.8
EMP001351,SG02,192666.0,38533.2,15413.28,215785.92
EMP001352,SG06,1006609.0,201321.8,80528.72,1127402.08
EMP001353,SG03,349275.0,69855.0,27942.0,391188.0
EMP001354,SG01,124076.0,24815.2,9926.08,138965.12000000002
EMP001355,SG04,641370.0,128274.0,51309.6,718334.4
EMP001356,SG06,1181178.0,236235.6,94494.24,1322919.36
EMP001357,SG06,-1065898.0,213179.6,85271.84,1193805.76
EMP001358,SG06,1058371.0,211674.2,84669.68000000001,1185375.52
EMP001359,SG03,348901.0,69780.2,27912.08,390769.12
EMP001360,SG05,888797.0,177759.40000000002,71103.76,995452.64
EMP001361,SG04,604227.0,120845.4,48338.16,676734.24
EMP001362,SG06,1456599.0,291319.8,116527.92,1631390.88
EMP001363,SG02,221098.0,44219.600000000006,17687.84,247629.76
EMP001364,SG06,1433641.0,286728.2,114691.28,1605677.92
EMP001365,SG01,179976.0,35995.200000000004,14398.08,201573.12
EMP001366,SG06,1094728.0,218945.6,87578.24,1226095.36
EMP001367,SG06,984036.0,196807.2,78722.88,1102120.3199999998
EMP001368,SG01,127205.0,25441.0,10176.4,142469.6
EMP001369,SG04,509584.0,101916.8,40766.72,570734.0800000001
EMP001370,SG02,214952.0,42990.4,17196.16,240746.24
EMP001371,SG03,255061.0,51012.2,20404.88,285668.32
EMP001372,SG02,227369.0,45473.8,18189.52,254653.28
EMP001373,SG03,347401.0,69480.2,27792.08,389089.12
EMP001374,SG06,1103265.0,220653.0,88261.2,1235656.8
EMP001375,SG06,1492365.0,298473.0,119389.2,1671448.8
EMP001376,SG03,380528.0,76105.6,30442.24,426191.36
EMP001377,SG03,385277.0,77055.40000000001,30822.16,431510.2400000001
EMP001378,SG02,214981.0,42996.2,17198.48,240778.72
EMP001379,SG03,,61074.4,24429.76,342016.64
EMP001380,SG03,289412.0,57882.4,23152.96,324141.44
EMP001381,SG06,1429544.0,285908.8,114363.52,1601089.28
EMP001382,SG06,,185683.2,74273.28,1039825.92
EMP001383,SG03,269119.0,53823.8,21529.52,301413.28
EMP001384,SG03,353483.0,70696.6,28278.64,395900.96
EMP001385,SG03,361584.0,72316.8,28926.72,404974.08
EMP001386,SG03,,78254.0,31301.6,438222.4
EMP001387,SG03,294384.0,58876.8,23550.72,329710.08
EMP001388,SG04,450131.0,90026.20000000001,36010.48,504146.72
EMP001389,SG03,304130.0,60826.0,24330.4,340625.6
EMP001390,SG04,575210.0,115042.0,46016.8,644235.2
EMP001391,SG03,314236.0,62847.2,25138.88,351944.32
EMP001392,SG02,242342.0,48468.4,19387.36,271423.04000000004
EMP001393,SG06,1410817.0,282163.4,112865.36,1580115.0399999998
EMP001394,SG06,1096163.0,219232.6,87693.04000000001,1227702.56
EMP001395,SG03,305287.0,61057.4,24422.96,341921.44
EMP001396,SG03,305194.0,61038.8,24415.52,341817.28
EMP001397,SG02,192698.0,38539.6,15415.84,215821.76
EMP001398,SG04,413523.0,82704.6,33081.840000000004,463145.76
EMP001399,SG01,133200.0,26640.0,10656.0,149184.0
EMP001400,SG01,159312.0,31862.4,12744.96,178429.44
EMP001401,SG06,1251725.0,250345.0,100138.0,1401932.0
EMP001402,SG03,322662.0,64532.4,25812.96,361381.44
EMP001403,SG04,585380.0,117076.0,46830.4,655625.6
EMP001404,SG01,170205.0,34041.0,13616.4,190629.6
EMP001405,SG04,435216.0,87043.20000000001,34817.28,487441.92
EMP001406,SG04,642826.0,128565.2,51426.08,719965.12
EMP001407,SG04,548603.0,109720.6,43888.24,614435.36
EMP001408,SG04,409824.0,81964.8,32785.92,459002.88
EMP001409,SG06,1066966.0,213393.2,85357.28,1195001.92
EMP001410,SG03,273777.0,54755.4,21902.16,306630.24000000005
EMP001411,SG01,,25516.800000000003,10206.72,142894.08
EMP001412,SG05,719097.0,143819.4,57527.76,805388.64
EMP001413,SG03,262041.0,52408.2,20963.28,293485.92000000004
EMP001414,SG02,220058.0,44011.600000000006,17604.64,246464.96
EMP001415,SG06,1240960.0,248192.0,99276.8,1389875.2
EMP001416,SG03,336666.0,67333.2,26933.28,377065.92
EMP001417,SG08,2450222.0,490044.4,196017.76,2744248.64
EMP001418,SG02,182432.0,36486.4,14594.56,204323.84
EMP001419,SG04,625386.0,125077.2,50030.880000000005,700432.32
EMP001420,SG03,267037.0,53407.4,21362.96,299081.44
EMP001421,SG03,354736.0,70947.2,28378.88,397304.32
EMP001422,SG01,130820.0,26164.0,10465.6,146518.4
EMP001423,SG03,340701.0,68140.2,27256.08,381585.12
EMP001424,SG06,1034552.0,206910.4,82764.16,1158698.24
EMP001425,SG01,,31921.6,12768.64,178760.96000000002
EMP001426,SG02,196593.0,39318.6,15727.44,220184.16
EMP001427,SG06,-1160325.0,232065.0,92826.0,1299564.0
EMP001428,SG04,489439.0,97887.8,39155.12,548171.68
EMP001429,SG06,-1402076.0,280415.2,112166.08,1570325.12
EMP001430,SG04,645317.0,129063.4,51625.36,722755.04
EMP001431,SG03,286474.0,57294.8,22917.92,320850.88
EMP001432,SG03,365532.0,73106.40000000001,29242.56,409395.84
EMP001433,SG03,387553.0,77510.6,31004.24,434059.36
EMP001434,SG03,397894.0,79578.8,31831.52,445641.28
EMP001435,SG03,270453.0,54090.600000000006,21636.24,302907.36
EMP001436,SG06,1461422.0,292284.4,116913.76,1636792.64
EMP001437,SG04,635616.0,127123.2,50849.28,711889.9199999999
EMP001438,SG06,1499698.0,299939.60000000003,119975.84,1679661.76
EMP001439,SG01,168052.0,33610.4,13444.16,188218.24
EMP001440,SG03,280810.0,56162.0,22464.8,314507.2
EMP001441,,283384.0,56676.8,22670.72,317390.08
EMP001442,SG04,439094.0,87818.8,35127.520000000004,491785.28
EMP001443,SG06,1499258.0,299851.60000000003,119940.64,1679168.9600000002
EMP001444,SG03,251713.0,50342.600000000006,20137.04,281918.56
EMP001445,SG06,1352632.0,270526.4,108210.56,1514947.84
EMP001446,SG06,1406667.0,281333.4,112533.36,1575467.0399999998
EMP001447,SG05,738886.0,147777.2,59110.880000000005,827552.32
EMP001448,SG04,600628.0,120125.6,48050.24,672703.36
EMP001449,SG07,1836269.0,367253.8000000001,146901.52,2056621.28
EMP001450,SG03,399743.0,79948.6,31979.44,447712.16
EMP001451,SG06,1215026.0,243005.2,-10000.0,1360829.12
EMP001452,SG03,262486.0,52497.2,20998.88,293984.32
EMP001453,SG04,445539.0,89107.8,35643.12,499003.68000000005
EMP001454,SG05,814766.0,162953.2,65181.28,912537.92
EMP001455,SG04,,108876.4,43550.56,609707.8400000001
EMP001456,SG02,234435.0,46887.0,18754.8,262567.2
EMP001457,SG04,-622717.0,124543.4,49817.36,697443.04
EMP001458,SG06,952530.0,190506.0,76202.40000000001,1066833.6
EMP001459,SG03,266567.0,53313.4,21325.36,298555.04000000004
EMP001460,SG03,329987.0,65997.40000000001,26398.96,369585.44
EMP001461,SG03,394445.0,78889.0,31555.6,441778.4
EMP001462,SG06,1057253.0,211450.6,84580.24,1184123.36
EMP001463,SG04,436019.0,87203.8,34881.520000000004,488341.28
EMP001464,SG04,601976.0,120395.2,48158.08,674213.12
EMP001465,SG03,346978.0,69395.6,27758.24,388615.36
EMP001466,SG08,2281606.0,456321.2,182528.48,2555398.72
EMP001467,SG06,1338708.0,267741.60000000003,107096.64,1499352.9600000002
EMP001468,SG01,124213.0,24842.6,9937.04,139118.56
EMP001469,SG03,384067.0,76813.40000000001,30725.36,430155.04
EMP001470,SG06,1491787.0,298357.4,119342.96,1670801.44
EMP001471,SG08,2918640.0,583728.0,233491.2,3268876.8
EMP001472,SG03,396277.0,79255.40000000001,31702.16,443830.2400000001
EMP001473,SG03,358027.0,71605.40000000001,28642.16,400990.2400000001
EMP001474,SG05,833982.0,166796.40000000002,66718.56,934059.84
EMP001475,,912657.0,182531.4,73012.56,1022175.84
EMP001476,SG08,3125318.0,625063.6,250025.44,3500356.16
EMP001477,SG03,325383.0,65076.600000000006,26030.64,364428.96
EMP001478,SG07,2115377.0,423075.4,169230.16,2369222.24
EMP001479,SG03,363889.0,72777.8,29111.12,407555.68
EMP001480,SG03,292799.0,58559.8,23423.92,327934.88
EMP001481,SG06,1410292.0,282058.4,112823.36,1579527.0399999998
EMP001482,SG03,275558.0,55111.600000000006,22044.64,308624.96
EMP001483,SG03,285682.0,57136.4,22854.56,319963.84
EMP001484,SG01,171930.0,34386.0,13754.4,192561.6
EMP001485,SG03,259264.0,51852.8,20741.12,290375.68
EMP001486,SG06,959852.0,191970.4,76788.16,1075034.24
EMP001487,SG02,190604.0,38120.8,15248.32,213476.48
EMP001488,SG08,2208950.0,441790.0,176716.0,2474024.0
EMP001489,SG06,1027818.0,205563.6,82225.44,1151156.16
EMP001490,SG06,1058197.0,211639.4,84655.76,1185180.64
EMP001491,SG05,708729.0,141745.80000000002,56698.32,793776.4800000001
EMP001492,SG06,1372801.0,274560.2,109824.08,1537537.12
EMP001493,SG01,133274.0,26654.800000000003,10661.92,149266.87999999998
EMP001494,SG05,698792.0,139758.4,55903.36,782647.04
EMP001495,SG03,377663.0,75532.6,30213.04,422982.56
EMP001496,SG04,626485.0,125297.0,50118.8,701663.2
EMP001497,SG02,245487.0,49097.4,19638.96,274945.44
EMP001498,SG06,1253437.0,250687.4,100274.96,1403849.44
EMP001499,SG08,3013348.0,602669.6,241067.84,3374949.76
EMP001500,SG04,484442.0,96888.4,38755.36,542575.04
EMP001501,SG03,352954.0,70590.8,28236.32,395308.48
EMP001502,SG03,359983.0,71996.6,28798.64,403180.96
EMP001503,SG03,265527.0,53105.4,21242.16,297390.24000000005
EMP001504,SG05,858031.0,171606.2,68642.48,960994.72
EMP001505,SG02,206688.0,41337.600000000006,16535.04,231490.56
EMP001506,SG02,,49303.2,19721.28,276097.92000000004
EMP001507,SG02,184912.0,36982.4,14792.96,207101.44
EMP001508,SG03,352148.0,70429.6,28171.84,394405.76
EMP001509,SG05,773729.0,154745.80000000002,61898.32,866576.4800000001
EMP001510,SG04,475875.0,95175.0,38070.0,532980.0
EMP001511,SG06,1429589.0,285917.8,114367.12,1601139.6800000002
EMP001512,SG03,264327.0,52865.4,21146.16,296046.24000000005
EMP001513,SG06,1401587.0,280317.4,112126.96,1569777.44
EMP001514,SG01,147562.0,29512.4,11804.96,165269.44
EMP001515,SG03,263190.0,52638.0,21055.2,294772.8
EMP001516,SG03,377979.0,75595.8,30238.32,423336.48
EMP001517,SG03,300794.0,60158.8,24063.52,336889.28
EMP001518,SG06,,269326.0,107730.4,1508225.6
EMP001519,SG08,3064806.0,612961.2000000001,245184.48,3432582.72
EMP001520,SG03,354373.0,70874.6,28349.84,396897.76
EMP001521,SG01,172873.0,34574.6,13829.84,193617.76
EMP001522,SG04,400326.0,80065.20000000001,32026.08,448365.12
EMP001523,SG04,604853.0,120970.6,48388.24,677435.36
EMP001524,SG03,-308765.0,61753.0,24701.2,345816.8
EMP001525,SG04,461572.0,92314.4,36925.76,516960.64
EMP001526,SG04,559652.0,111930.4,44772.16,626810.24
EMP001527,SG01,171685.0,34337.0,13734.8,192287.2
EMP001528,SG03,384132.0,76826.40000000001,30730.56,430227.84
EMP001529,SG04,530124.0,106024.8,42409.92,593738.88
EMP001530,SG03,373763.0,74752.6,29901.04,418614.56
EMP001531,SG04,646610.0,129322.0,51728.8,724203.2
EMP001532,SG05,660695.0,132139.0,52855.6,739978.4
EMP001533,SG03,395690.0,79138.0,31655.2,443172.8
EMP001534,SG01,,26653.800000000003,10661.52,149261.28
EMP001535,SG01,146098.0,29219.6,11687.84,163629.76
EMP001536,SG03,286842.0,57368.4,22947.36,321263.04000000004
EMP001537,SG01,161340.0,32268.0,12907.2,180700.8
EMP001538,SG03,357648.0,71529.6,28611.84,400565.76
EMP001539,SG04,586488.0,117297.6,46919.04,656866.5599999999
EMP001540,SG04,418407.0,83681.40000000001,33472.56,468615.84
EMP001541,SG03,305686.0,61137.2,24454.88,342368.32
EMP001542,SG02,197304.0,39460.8,15784.32,220980.48
EMP001543,SG02,180295.0,36059.0,14423.6,201930.4
EMP001544,SG03,307225.0,61445.0,24578.0,344092.0
EMP001545,SG04,408986.0,81797.20000000001,32718.88,458064.32
EMP001546,SG06,910519.0,182103.8,72841.52,1019781.28
EMP001547,SG03,285294.0,57058.8,22823.52,319529.28
EMP001548,SG03,348044.0,69608.8,27843.52,389809.28
EMP001549,SG06,951557.0,190311.4,76124.56,1065743.84
EMP001550,SG03,329686.0,65937.2,26374.88,369248.32
EMP001551,SG03,389082.0,77816.40000000001,31126.56,435771.84
EMP001552,SG04,,82699.0,33079.6,463114.4
EMP001553,SG04,480462.0,96092.4,38436.96,538117.4400000001
EMP001554,SG06,1296277.0,259255.4,103702.16,1451830.24
EMP001555,SG06,1236540.0,247308.0,98923.2,1384924.8
EMP001556,SG01,157233.0,31446.6,12578.64,176100.96000000002
EMP001557,SG04,460935.0,92187.0,36874.8,516247.2
EMP001558,SG04,443306.0,88661.20000000001,35464.48,496502.72
EMP001559,SG03,317373.0,63474.600000000006,25389.84,355457.75999999995
EMP001560,SG05,,175464.0,70185.6,982598.4
EMP001561,SG06,1040919.0,208183.8,83273.52,1165829.28
EMP001562,SG04,648028.0,129605.6,51842.24,725791.36
EMP001563,SG03,266109.0,53221.8,21288.72,298042.08
EMP001564,SG02,220143.0,44028.600000000006,17611.44,246560.16
EMP001565,SG03,324990.0,64998.0,25999.2,363988.8
EMP001566,SG06,1070699.0,214139.8,85655.92,1199182.88
EMP001567,,282521.0,56504.2,22601.68,316423.52
EMP001568,SG04,507419.0,101483.8,40593.52,568309.28
EMP001569,SG02,221516.0,44303.2,17721.28,248097.92
EMP001570,SG06,1314176.0,262835.2,105134.08,1471877.12
EMP001571,SG06,1083823.0,216764.6,86705.84,1213881.76
EMP001572,SG04,510539.0,102107.8,40843.12,571803.68
EMP001573,SG02,194582.0,38916.4,15566.56,217931.84
EMP001574,SG01,165506.0,33101.200000000004,13240.48,185366.72
EMP001575,SG03,309744.0,61948.8,24779.52,346913.28
EMP001576,SG03,276941.0,55388.2,22155.28,310173.92000000004
EMP001577,SG03,281266.0,56253.2,22501.28,315017.92000000004
EMP001578,SG03,253082.0,50616.4,20246.56,283451.84
EMP001579,SG03,273807.0,54761.4,21904.56,306663.84
EMP001580,SG01,177448.0,35489.6,14195.84,198741.76
EMP001581,SG04,624525.0,124905.0,49962.0,699468.0
EMP001582,SG03,296582.0,59316.4,23726.56,332171.84
EMP001583,SG03,280234.0,56046.8,-10000.0,313862.08
EMP001584,SG03,302320.0,60464.0,24185.6,338598.4
EMP001585,SG06,1452627.0,290525.4,116210.16,1626942.24
EMP001586,SG06,976999.0,195399.8,78159.92,1094238.88
EMP001587,SG03,267144.0,53428.8,21371.52,299201.28
EMP001588,SG05,677154.0,135430.80000000002,54172.32,758412.4800000001
EMP001589,SG03,394861.0,78972.20000000001,31588.88,442244.32
EMP001590,SG05,663516.0,132703.2,53081.28,743137.9199999999
EMP001591,SG04,537274.0,107454.8,42981.92,601746.88
EMP001592,SG05,676931.0,135386.2,54154.48,758162.72
EMP001593,SG04,,100974.6,40389.84,565457.76
EMP001594,SG02,215578.0,43115.600000000006,17246.24,241447.36
EMP001595,SG04,530743.0,106148.6,42459.44,594432.1599999999
EMP001596,SG02,184627.0,36925.4,14770.16,206782.24
EMP001597,SG05,857862.0,171572.40000000002,68628.96,960805.44
EMP001598,SG03,267101.0,53420.2,21368.08,299153.12
EMP001599,SG04,642071.0,128414.2,51365.68,719119.5199999999
EMP001600,SG05,856634.0,171326.80000000002,68530.72,959430.08
EMP001601,SG03,289762.0,57952.4,23180.96,324533.44
EMP001602,SG06,1316393.0,263278.60000000003,105311.44,1474360.16
EMP001603,SG07,1644955.0,328991.0,131596.4,1842349.6
EMP001604,SG03,370530.0,74106.0,29642.4,414993.6
EMP001605,SG04,584651.0,116930.2,46772.08,654809.12
EMP001606,SG06,,296217.8,118487.12,1658819.6800000002
EMP001607,SG06,1015827.0,203165.4,81266.16,1137726.24
EMP001608,SG04,402390.0,80478.0,32191.2,450676.8
EMP001609,SG02,212773.0,42554.600000000006,17021.84,238305.76
EMP001610,SG04,460700.0,92140.0,36856.0,515984.0
EMP001611,SG03,343128.0,68625.6,27450.24,384303.36
EMP001612,SG06,1080274.0,216054.8,86421.92,1209906.88
EMP001613,SG01,158477.0,31695.4,12678.16,177494.24
EMP001614,SG04,486313.0,97262.6,38905.04,544670.5599999999
EMP001615,SG03,387070.0,77414.0,30965.6,433518.4
EMP001616,SG04,555911.0,111182.2,44472.88,622620.32
EMP001617,SG08,2412080.0,482416.0,192966.4,2701529.6
EMP001618,SG06,1262531.0,252506.2,101002.48,1414034.72
EMP001619,SG03,346826.0,69365.2,27746.08,388445.12
EMP001620,SG03,286455.0,57291.0,22916.4,320829.6
EMP001621,SG06,1374344.0,274868.8,109947.52,1539265.28
EMP001622,SG04,505818.0,101163.6,40465.44,566516.1599999999
EMP001623,SG06,1373802.0,274760.4,109904.16,1538658.24
EMP001624,SG06,1270903.0,254180.6,101672.24,1423411.36
EMP001625,SG06,1233098.0,246619.6,98647.84,1381069.76
EMP001626,SG05,694433.0,138886.6,55554.64,777764.96
EMP001627,SG03,269624.0,53924.8,21569.92,301978.88
EMP001628,SG08,2960195.0,592039.0,236815.6,3315418.4
EMP001629,SG04,567851.0,113570.2,45428.08,635993.12
EMP001630,SG02,233533.0,46706.600000000006,18682.64,261556.96
EMP001631,SG06,927183.0,185436.6,74174.64,1038444.96
EMP001632,SG03,339656.0,67931.2,27172.48,380414.72
EMP001633,SG03,286967.0,57393.4,22957.36,321403.04000000004
EMP001634,SG02,180581.0,36116.2,14446.48,202250.72
EMP001635,SG07,1742525.0,348505.0,139402.0,1951628.0
EMP001636,SG03,283694.0,56738.8,22695.52,317737.28
EMP001637,SG02,223496.0,44699.2,17879.68,250315.52
EMP001638,SG04,610729.0,122145.8,48858.32,684016.4800000001
EMP001639,SG03,377513.0,75502.6,30201.04,422814.56
EMP001640,SG04,639895.0,127979.0,51191.6,716682.4
EMP001641,SG03,274135.0,54827.0,21930.8,307031.2
EMP001642,SG04,-404409.0,80881.8,32352.72,452938.08
EMP001643,SG03,282838.0,56567.600000000006,22627.04,316778.56
EMP001644,SG03,368522.0,73704.40000000001,29481.76,412744.64
EMP001645,SG08,2661301.0,532260.2000000001,212904.08,2980657.12
EMP001646,SG06,1450393.0,290078.60000000003,116031.44,1624440.16
EMP001647,SG06,1211246.0,242249.2,96899.68,1356595.52
EMP001648,SG02,,41598.600000000006,16639.44,232952.16
EMP001649,SG04,404876.0,80975.20000000001,32390.08,453461.12
EMP001650,SG02,-189362.0,37872.4,15148.96,212085.44
EMP001651,SG06,1045369.0,209073.8,83629.52,1170813.28
EMP001652,SG03,310829.0,62165.8,24866.32,348128.48
EMP001653,,179378.0,35875.6,14350.24,200903.36
EMP001654,SG01,159561.0,31912.2,12764.88,178708.32
EMP001655,SG03,359026.0,71805.2,28722.08,402109.12
EMP001656,SG02,184075.0,36815.0,14726.0,206164.0
EMP001657,SG03,290715.0,58143.0,23257.2,325600.8
EMP001658,SG03,304108.0,60821.600000000006,24328.64,340600.96
EMP001659,SG03,289401.0,57880.2,23152.08,324129.12
EMP001660,SG01,124361.0,24872.2,9948.88,139284.32
EMP001661,SG03,285961.0,57192.2,22876.88,320276.32
EMP001662,SG02,206607.0,41321.4,16528.56,231399.84
EMP001663,SG04,417111.0,83422.20000000001,33368.88,467164.32
EMP001664,SG01,147519.0,29503.800000000003,11801.52,165221.28
EMP001665,SG06,1065987.0,213197.4,85278.96,1193905.44
EMP001666,SG01,136213.0,27242.6,10897.04,152558.56
EMP001667,SG02,210466.0,42093.2,16837.28,235721.92
EMP001668,SG03,275721.0,55144.2,22057.68,308807.52
EMP001669,SG02,184999.0,36999.8,14799.92,207198.88
EMP001670,,398574.0,79714.8,31885.92,446402.88
EMP001671,SG04,430812.0,86162.40000000001,34464.96,482509.44
EMP001672,SG03,289753.0,57950.600000000006,23180.24,324523.36
EMP001673,SG05,850540.0,170108.0,68043.2,952604.8
EMP001674,SG03,330389.0,66077.8,26431.12,370035.68
EMP001675,SG03,395356.0,79071.20000000001,31628.48,442798.72
EMP001676,SG02,186608.0,37321.6,14928.64,209000.96
EMP001677,SG06,1060884.0,212176.8,84870.72,1188190.08
EMP001678,SG02,203616.0,40723.2,16289.28,228049.92
EMP001679,SG06,1350293.0,270058.60000000003,108023.44,1512328.16
EMP001680,SG02,210549.0,42109.8,16843.920000000002,235814.88
EMP001681,SG04,614109.0,122821.8,49128.72,687802.0800000001
EMP001682,SG03,321942.0,64388.4,-10000.0,360575.04
EMP001683,SG03,,79780.8,31912.32,446772.48
EMP001684,,323720.0,64744.0,25897.6,362566.4
EMP001685,SG03,282901.0,56580.2,22632.08,316849.12
EMP001686,SG02,191853.0,38370.6,15348.24,214875.36
EMP001687,SG04,469807.0,93961.4,37584.56,526183.8400000001
EMP001688,SG05,884054.0,176810.80000000002,70724.32,990140.48
EMP001689,SG06,1402530.0,280506.0,112202.4,1570833.6
EMP001690,SG06,948166.0,189633.2,75853.28,1061945.92
EMP001691,SG04,639682.0,127936.4,51174.56,716443.8400000001
EMP001692,SG06,1150109.0,230021.8,92008.72,1288122.08
EMP001693,SG03,277757.0,55551.4,22220.56,311087.84
EMP001694,SG03,-250114.0,50022.8,20009.12,280127.68
EMP001695,SG04,,83278.6,33311.44,466360.16
EMP001696,SG03,367437.0,73487.40000000001,29394.96,411529.44
EMP001697,SG04,493920.0,98784.0,39513.6,553190.4
EMP001698,SG04,645391.0,129078.2,51631.28,722837.9199999999
EMP001699,,1484014.0,296802.8,118721.12,1662095.6800000002
EMP001700,SG03,263387.0,52677.4,21070.96,294993.44
EMP001701,SG02,182520.0,36504.0,14601.6,204422.4
EMP001702,SG03,-280957.0,56191.4,22476.56,314671.84
EMP001703,SG02,236060.0,47212.0,18884.8,264387.2
EMP001704,SG03,321904.0,64380.8,25752.32,360532.48
EMP001705,SG03,337342.0,67468.40000000001,26987.36,377823.04
EMP001706,SG01,120415.0,24083.0,9633.2,134864.8
EMP001707,SG04,,121797.0,48718.8,682063.2
EMP001708,SG01,160378.0,32075.6,12830.24,179623.36000000002
EMP001709,SG08,2660590.0,532118.0,212847.2,2979860.8
EMP001710,SG03,388015.0,77603.0,31041.2,434576.8
EMP001711,SG03,372023.0,74404.6,29761.84,416665.76
EMP001712,SG03,279325.0,55865.0,22346.0,312844.0
EMP001713,SG04,438743.0,87748.6,35099.44,491392.16
EMP001714,SG02,,39723.2,15889.28,222449.92
EMP001715,SG03,377242.0,75448.40000000001,30179.36,422511.04
EMP001716,SG02,249956.0,49991.2,19996.48,279950.72000000003
EMP001717,SG03,395453.0,79090.6,31636.24,442907.36
EMP001718,SG03,252642.0,50528.4,20211.36,282959.04000000004
EMP001719,SG04,418147.0,83629.40000000001,33451.76,468324.64
EMP001720,SG06,1166590.0,233318.0,93327.2,1306580.8
EMP001721,SG05,762395.0,152479.0,60991.6,853882.4
EMP001722,SG06,915237.0,183047.4,73218.96,1025065.44
EMP001723,,361393.0,72278.6,28911.44,404760.16
EMP001724,SG04,610293.0,122058.6,48823.44,683528.1599999999
EMP001725,SG04,594943.0,118988.6,47595.44,666336.1599999999
EMP001726,SG05,889075.0,177815.0,71126.0,995764.0
EMP001727,SG04,509692.0,101938.4,40775.36,570855.04
EMP001728,SG04,631152.0,126230.4,50492.16,706890.24
EMP001729,SG01,132171.0,26434.2,10573.68,148031.52000000002
EMP001730,SG01,147894.0,29578.800000000003,11831.52,165641.28
EMP001731,,1354510.0,270902.0,108360.8,1517051.2
EMP001732,SG03,287332.0,57466.4,22986.56,321811.84
EMP001733,SG03,372023.0,74404.6,29761.84,416665.76
EMP001734,SG08,2321696.0,464339.2,185735.68,2600299.52
EMP001735,SG03,274643.0,54928.600000000006,21971.44,307600.16
EMP001736,SG05,708339.0,141667.80000000002,56667.12,793339.68
EMP001737,SG06,1440535.0,288107.0,115242.8,1613399.2
EMP001738,SG04,537147.0,107429.4,42971.76,601604.64
EMP001739,SG04,432054.0,86410.8,34564.32,483900.48
EMP001740,SG08,2917673.0,583534.6,233413.84,3267793.76
EMP001741,SG04,517675.0,103535.0,41414.0,579796.0
EMP001742,SG04,646692.0,129338.4,51735.36,724295.04
EMP001743,SG03,282552.0,56510.4,22604.16,316458.24000000005
EMP001744,SG06,901723.0,180344.6,72137.84,1009929.76
EMP001745,SG06,1347117.0,269423.4,107769.36,1508771.0399999998
EMP001746,SG03,399312.0,79862.40000000001,31944.96,447229.44
EMP001747,SG02,236549.0,47309.8,18923.92,264934.88
EMP001748,SG02,221566.0,44313.2,17725.28,248153.92
EMP001749,SG03,288301.0,57660.2,23064.08,322897.12
EMP001750,SG04,637870.0,127574.0,51029.6,714414.4
EMP001751,SG03,288686.0,57737.2,23094.88,323328.32
EMP001752,SG06,1319640.0,263928.0,105571.2,1477996.8
EMP001753,SG03,387576.0,77515.2,31006.08,434085.12
EMP001754,SG06,1444404.0,288880.8,115552.32,1617732.48
EMP001755,SG05,710478.0,142095.6,56838.24,795735.36
EMP001756,,351312.0,70262.40000000001,28104.96,393469.44
EMP001757,SG06,1175197.0,235039.4,94015.76,1316220.64
EMP001758,SG02,181940.0,36388.0,14555.2,203772.8
EMP001759,SG04,648838.0,129767.6,51907.04,726698.5599999999
EMP001760,SG06,1014223.0,202844.6,81137.84,1135929.76
EMP001761,SG05,691110.0,138222.0,55288.8,774043.2
EMP001762,SG01,137723.0,27544.6,11017.84,154249.76
EMP001763,SG05,685851.0,137170.2,54868.08,768153.12
EMP001764,SG04,461094.0,92218.8,36887.52,516425.28
EMP001765,SG06,1312873.0,262574.60000000003,105029.84,1470417.76
EMP001766,SG02,182913.0,36582.6,14633.04,204862.56
EMP001767,SG06,1347513.0,269502.60000000003,107801.04,1509214.56
EMP001768,SG01,129088.0,25817.6,10327.04,144578.56
EMP001769,SG06,1372508.0,274501.60000000003,109800.64,1537208.9600000002
EMP001770,SG03,256132.0,51226.4,20490.56,286867.84
EMP001771,SG04,637881.0,127576.2,51030.48,714426.72
EMP001772,SG05,659918.0,131983.6,52793.44,739108.1599999999
EMP001773,SG03,333065.0,66613.0,26645.2,373032.8
EMP001774,SG04,457270.0,91454.0,36581.6,512142.4
EMP001775,SG06,1226785.0,245357.0,98142.8,1373999.2
EMP001776,SG03,340453.0,68090.6,27236.24,381307.36
EMP001777,SG02,192266.0,38453.2,15381.28,215337.92
EMP001778,SG01,143134.0,28626.800000000003,11450.72,160310.08
EMP001779,SG03,343178.0,68635.6,27454.24,384359.36
EMP001780,SG01,167357.0,33471.4,13388.56,187439.84
EMP001781,SG03,279612.0,55922.4,22368.96,313165.44
EMP001782,SG03,305960.0,61192.0,24476.8,342675.2
EMP001783,SG06,1489113.0,297822.60000000003,119129.04,1667806.56
EMP001784,SG06,-1212384.0,242476.8,96990.72,1357870.08
