ReviewID,EmployeeID,ReviewDate,Reviewer,Rating,Score
REV000001,EMP001850,2022-09-24,Line Manager,Excellent,93
REV000001,EMP001850,2025-11-27,HR Manager,Good,77
REV000001,EMP001851,2019-12-21,Line Manager,Very Good,81
REV000001,EMP001851,2021-12-21,Department Head,Good,73
REV000001,EMP001851,2024-06-22,HR Manager,Good,77
REV000001,EMP001851,2025-03-03,HR Manager,Needs Improvement,66
REV000001,EMP001851,2021-02-11,Department Head,Good,73
REV000001,EMP001851,2024-01-25,HR Manager,Needs Improvement,68
REV000001,EMP001851,2023-01-18,Line Manager,Needs Improvement,54
REV000001,EMP001852,2020-10-12,Department Head,Poor,43
REV000001,EMP001852,2024-08-02,Line Manager,Good,78
REV000001,EMP001852,2021-07-02,HR Manager,Needs Improvement,60
REV000001,EMP001852,2021-05-25,Line Manager,VG,77
REV000001,EMP001852,2020-07-08,Department Head,Good,70
REV000001,EMP001852,2019-06-23,Line Manager,Good,77
REV000001,EMP001852,2021-02-03,Line Manager,Needs Improvement,50
REV000001,EMP001853,2019-02-23,HR Manager,Good,74
REV000001,EMP001853,2023-07-10,HR Manager,Good,70
REV000001,EMP001853,2020-06-27,HR Manager,Very Good,89
REV000001,EMP001853,2023-09-26,HR Manager,Needs Improvement,56
REV000001,EMP001853,2023-12-23,HR Manager,Good,72
REV000001,EMP001853,2023-06-14,Line Manager,Very Good,84
REV000001,EMP001853,2019-06-07,Line Manager,Good,74
REV000001,EMP001854,2024-11-26,Line Manager,Very Good,82
REV000001,EMP001854,2021-01-01,Line Manager,Very Good,88
REV000001,EMP001854,2021-04-18,HR Manager,Good,73
REV000001,EMP001854,2022-08-19,HR Manager,Good,76
REV000001,EMP001854,2023-07-07,HR Manager,Good,74
REV000001,EMP001854,2019-05-07,HR Manager,Good,72
REV000001,EMP001854,2020-11-10,Department Head,Good,77
REV000001,EMP001855,2021-05-10,Line Manager,Poor,120
REV000001,EMP001855,2020-05-03,HR Manager,Good,74
REV000001,EMP001855,2024-03-21,Department Head,Good,77
REV000001,EMP001855,2019-05-12,HR Manager,Good,72
REV000001,EMP001855,2024-11-27,Line Manager,Good,76
REV000001,EMP001855,2024-03-02,Department Head,Needs Improvement,58
REV000001,EMP001855,2024-09-18,Department Head,Good,71
REV000001,EMP001856,2023-09-12,Line Manager,Needs Improvement,56
REV000001,EMP001856,2021-01-14,Department Head,Needs Improvement,67
REV000001,EMP001856,2023-09-15,Department Head,Good,79
REV000001,EMP001856,2021-02-28,Department Head,Good,76
REV000001,EMP001856,2025-10-04,HR Manager,Needs Improvement,64
REV000001,EMP001856,2025-10-28,Line Manager,Needs Improvement,59
REV000001,EMP001856,2024-07-03,Department Head,Good,72
REV000001,EMP001857,2024-12-12,HR Manager,Needs Improvement,57
REV000001,EMP001857,2021-04-24,Department Head,Needs Improvement,68
REV000001,EMP001857,2019-09-08,Department Head,Good,72
REV000001,EMP001857,2019-09-28,Line Manager,Good,78
REV000001,EMP001857,2024-03-26,HR Manager,Good,75
REV000001,EMP001857,2025-07-23,Line Manager,Very Good,88
REV000001,EMP001857,2021-02-10,Department Head,Very Good,85
REV000001,EMP001858,2020-03-04,Line Manager,Good,74
REV000001,EMP001858,2024-09-05,Line Manager,Good,75
REV000001,EMP001858,2023-03-11,Line Manager,Very Good,87
REV000001,EMP001858,2025-03-03,Line Manager,Good,71
REV000001,EMP001858,2025-08-13,Department Head,Good,78
REV000001,EMP001858,2025-02-24,Line Manager,Poor,31
REV000001,EMP001858,2025-06-12,Department Head,Good,74
REV000001,EMP001859,2019-02-18,Line Manager,Very Good,86
REV000001,EMP001859,2024-10-15,Line Manager,Good,79
REV000001,EMP001859,2023-09-19,Department Head,Excellent,96
REV000001,EMP001859,2022-07-28,HR Manager,Very Good,83
REV000001,EMP001859,2023-05-03,Department Head,Good,71
REV000001,EMP001859,2021-09-03,Department Head,Good,77
REV000001,EMP001859,2022-08-21,Line Manager,Very Good,85
REV000001,EMP001860,2024-04-10,HR Manager,Poor,35
REV000001,EMP001860,2020-04-22,Line Manager,Excellent,91
REV000001,EMP001860,2024-08-12,HR Manager,Excellent,93
REV000001,EMP001860,2020-07-27,HR Manager,Needs Improvement,57
REV000001,EMP001860,2020-12-12,Department Head,Needs Improvement,57
REV000001,EMP001860,2021-08-09,HR Manager,Needs Improvement,54
REV000001,EMP001860,2019-02-09,Line Manager,Good,79
REV000001,EMP001861,2025-02-26,Department Head,Good,77
REV000001,EMP001861,2020-05-22,Department Head,Very Good,81
REV000001,EMP001861,2021-08-28,Department Head,Very Good,80
REV000001,EMP001861,2025-12-21,HR Manager,Very Good,84
REV000001,EMP001861,2022-10-12,HR Manager,Good,75
REV000001,EMP001861,2025-04-04,Department Head,Excellent,98
REV000001,EMP001861,2023-10-25,HR Manager,Needs Improvement,56
REV000001,EMP001862,2025-05-01,Line Manager,Good,75
REV000001,EMP001862,2023-12-06,HR Manager,Good,70
REV000001,EMP001862,2019-04-12,HR Manager,Very Good,85
REV000001,EMP001862,2019-07-02,HR Manager,Good,75
REV000001,EMP001862,2021-01-12,Line Manager,Needs Improvement,62
REV000001,EMP001862,2019-12-22,HR Manager,Very Good,87
REV000001,EMP001862,2020-10-23,Department Head,Good,73
REV000001,EMP001863,2020-06-19,Department Head,Needs Improvement,50
REV000001,EMP001863,2025-12-13,HR Manager,Good,79
REV000001,EMP001863,2024-06-21,Line Manager,Very Good,81
REV000001,EMP001863,2025-08-18,Line Manager,Excellent,94
REV000001,EMP001863,2021-11-25,Department Head,Good,76
REV000001,EMP001863,2024-05-27,Department Head,Needs Improvement,69
REV000001,EMP001863,2020-03-04,Line Manager,Good,79
REV000001,EMP001864,2025-11-04,Line Manager,Good,70
REV000001,EMP001864,2019-06-09,HR Manager,Excellent,90
REV000001,EMP001864,2021-04-22,Line Manager,Needs Improvement,68
REV000001,EMP001864,2024-01-02,HR Manager,Very Good,80
REV000001,EMP001864,2023-06-12,HR Manager,Good,71
REV000001,EMP001864,2020-07-21,HR Manager,Needs Improvement,67
REV000001,EMP001864,2019-01-17,Line Manager,Poor,36
REV000001,EMP001865,2023-06-22,Line Manager,Good,79
REV000001,EMP001865,2023-10-11,Line Manager,Very Good,83
REV000001,EMP001865,2019-11-22,Department Head,Very Good,83
REV000001,EMP001865,2023-08-23,HR Manager,Poor,35
REV000001,EMP001865,2023-04-15,HR Manager,Good,70
REV000001,EMP001865,2022-09-27,Department Head,Very Good,82
REV000001,EMP001865,2022-01-13,Department Head,Good,78
REV000001,EMP001866,2021-08-04,Department Head,Very Good,88
REV000001,EMP001866,2021-11-15,Line Manager,Very Good,81
REV000001,EMP001866,2020-06-14,Department Head,VG,74
REV000001,EMP001866,2025-10-22,HR Manager,Good,70
REV000001,EMP001866,2024-03-17,HR Manager,Good,76
REV000001,EMP001866,2025-08-02,Department Head,Good,77
REV000001,EMP001866,2023-06-20,HR Manager,Needs Improvement,68
REV000001,EMP001867,2020-10-04,Line Manager,Very Good,86
REV000001,EMP001867,2023-12-17,HR Manager,Needs Improvement,58
REV000001,EMP001867,2021-10-15,Line Manager,Good,75
REV000001,EMP001867,2024-09-06,Line Manager,Excellent,95
REV000001,EMP001867,2024-10-05,Department Head,Good,72
REV000001,EMP001867,2025-10-02,HR Manager,Good,77
REV000001,EMP001867,2023-12-18,HR Manager,Very Good,84
REV000001,EMP001868,2023-07-26,Department Head,Good,73
REV000001,EMP001868,2023-11-09,Department Head,Good,71
REV000001,EMP001868,2022-07-08,Department Head,Good,77
REV000001,EMP001868,2022-08-08,Line Manager,Good,73
REV000001,EMP001868,2021-05-22,HR Manager,Good,70
REV000001,EMP001868,2025-12-15,HR Manager,Needs Improvement,57
REV000001,EMP001868,2023-07-23,Line Manager,Very Good,84
REV000001,EMP001869,2020-12-24,HR Manager,Needs Improvement,68
REV000001,EMP001869,2023-03-24,HR Manager,Very Good,80
REV000001,EMP001869,2020-08-25,HR Manager,Poor,37
REV000001,EMP001869,2024-02-07,Department Head,Good,77
REV000001,EMP001869,2020-04-14,HR Manager,Good,77
REV000001,EMP001869,2021-04-01,HR Manager,Good,75
REV000001,EMP001869,2020-12-08,HR Manager,Needs Improvement,56
REV000001,EMP001870,2020-06-08,HR Manager,Very Good,86
REV000001,EMP001870,2019-08-15,HR Manager,Good,79
REV000001,EMP001870,2024-10-06,Department Head,Good,72
REV000001,EMP001870,2020-04-19,Department Head,Very Good,89
REV000001,EMP001870,2025-11-10,Department Head,Good,78
REV000001,EMP001870,2022-07-06,Department Head,Good,72
REV000001,EMP001870,2021-08-09,Line Manager,Good,75
REV000001,EMP001871,2021-12-01,HR Manager,Excellent,93
REV000001,EMP001871,2020-04-24,Line Manager,Needs Improvement,54
REV000001,EMP001871,2021-02-18,Department Head,Needs Improvement,63
REV000001,EMP001871,2019-07-12,Line Manager,Excellent,97
REV000001,EMP001871,2021-11-18,Department Head,Good,77
REV000001,EMP001871,2019-06-14,Line Manager,Good,78
REV000001,EMP001871,2019-10-02,HR Manager,Good,70
REV000001,EMP001872,2025-11-26,Department Head,Needs Improvement,59
REV000001,EMP001872,2023-11-09,Department Head,Excellent,95
REV000001,EMP001872,2025-03-11,Line Manager,Needs Improvement,56
REV000001,EMP001872,2022-06-18,HR Manager,Good,74
REV000001,EMP001872,2023-04-11,Line Manager,Good,72
REV000001,EMP001872,2022-10-10,HR Manager,Good,74
REV000001,EMP001872,2020-11-09,Department Head,Good,76
REV000001,EMP001873,2025-04-20,HR Manager,Poor,37
REV000001,EMP001873,2021-10-07,HR Manager,Very Good,84
REV000001,EMP001873,2023-09-26,Line Manager,Very Good,89
REV000001,EMP001873,2021-09-23,Department Head,Very Good,83
REV000001,EMP001873,2025-04-24,Department Head,Excellent,90
REV000001,EMP001873,2022-10-04,Line Manager,Very Good,82
REV000001,EMP001873,2023-12-18,HR Manager,Poor,44
REV000001,EMP001874,2020-11-26,Department Head,Good,78
REV000001,EMP001874,2024-01-25,HR Manager,Good,74
REV000001,EMP001874,2021-04-27,HR Manager,Very Good,85
REV000001,EMP001874,2023-02-26,Line Manager,Good,77
REV000001,EMP001874,2022-03-14,HR Manager,Needs Improvement,65
REV000001,EMP001874,2023-11-05,Department Head,Very Good,80
REV000001,EMP001874,2019-06-16,HR Manager,Good,73
REV000001,EMP001875,2022-02-07,HR Manager,Excellent,99
REV000001,EMP001875,2024-12-19,HR Manager,Good,73
REV000001,EMP001875,2019-11-26,HR Manager,Very Good,88
REV000001,EMP001875,2025-12-22,Department Head,Excellent,93
REV000001,EMP001875,2024-12-17,Line Manager,Excellent,96
REV000001,EMP001875,2020-06-05,Line Manager,Good,120
REV000001,EMP001875,2019-09-26,Line Manager,Needs Improvement,58
REV000001,EMP001876,2020-05-21,HR Manager,Very Good,86
REV000001,EMP001876,2021-12-13,Department Head,Good,79
REV000001,EMP001876,2019-02-12,Department Head,Needs Improvement,50
REV000001,EMP001876,2023-09-07,HR Manager,Good,78
REV000001,EMP001876,2022-07-20,HR Manager,Good,71
REV000001,EMP001876,2021-11-18,Department Head,GOOD,87
REV000001,EMP001876,2024-01-22,Department Head,Good,75
REV000001,EMP001877,2020-03-24,Line Manager,Excellent,97
REV000001,EMP001877,2020-01-06,Line Manager,Excellent,100
REV000001,EMP001877,2020-06-15,Department Head,Needs Improvement,56
REV000001,EMP001877,2024-08-25,Line Manager,Needs Improvement,50
REV000001,EMP001877,2023-12-15,Line Manager,Good,71
REV000001,EMP001877,2022-07-11,Line Manager,Excellent,92
REV000001,EMP001877,2022-09-06,Line Manager,Good,71
REV000001,EMP001878,2025-09-08,Department Head,Needs Improvement,69
REV000001,EMP001878,2021-09-01,Department Head,Good,77
REV000001,EMP001878,2024-06-12,HR Manager,Needs Improvement,60
REV000001,EMP001878,2020-06-24,Department Head,Very Good,84
REV000001,EMP001878,2021-05-14,Line Manager,Good,75
REV000001,EMP001878,2020-11-09,HR Manager,Good,74
REV000001,EMP001878,2024-09-03,HR Manager,Good,79
REV000001,EMP001879,2021-02-04,Department Head,Excellent,97
REV000001,EMP001879,2024-12-14,Line Manager,Good,79
REV000001,EMP001879,2023-08-12,Line Manager,Good,79
REV000001,EMP001879,2024-10-27,Department Head,Needs Improvement,55
REV000001,EMP001879,2020-03-09,Department Head,Excellent,95
REV000001,EMP001879,2022-01-27,HR Manager,Very Good,150
REV000001,EMP001879,2022-08-08,Line Manager,Good,79
REV000001,EMP001880,2025-06-22,HR Manager,Needs Improvement,61
REV000001,EMP001880,2025-12-24,Line Manager,Good,79
REV000001,EMP001880,2021-06-20,Department Head,Good,74
REV000001,EMP001880,2021-03-24,Line Manager,Excellent,92
REV000001,EMP001880,2021-09-20,HR Manager,Good,74
REV000001,EMP001880,2020-11-24,HR Manager,Good,79
REV000001,EMP001880,2021-05-11,HR Manager,Very Good,83
REV000001,EMP001881,2023-04-12,Line Manager,Good,79
REV000001,EMP001881,2025-07-26,Line Manager,Very Good,89
REV000001,EMP001881,2024-12-09,Department Head,Good,72
REV000001,EMP001881,2022-09-16,HR Manager,Very Good,83
REV000001,EMP001881,2022-10-25,Line Manager,Good,78
REV000001,EMP001881,2023-11-06,Line Manager,Needs Improvement,56
REV000001,EMP001881,2022-07-15,Department Head,Good,74
REV000001,EMP001882,2019-01-23,HR Manager,Good,79
REV000001,EMP001882,2020-11-10,Department Head,Very Good,89
REV000001,EMP001882,2023-02-27,Line Manager,Excellent,96
REV000001,EMP001882,2024-08-20,Department Head,Good,77
REV000001,EMP001882,2023-12-25,HR Manager,,92
REV000001,EMP001882,2023-07-28,Department Head,Good,77
REV000001,EMP001882,2021-09-21,Department Head,Good,71
REV000001,EMP001883,2025-07-21,HR Manager,Good,75
REV000001,EMP001883,2023-01-16,Department Head,Needs Improvement,67
REV000001,EMP001883,2020-09-16,Department Head,Needs Improvement,53
REV000001,EMP001883,2019-09-19,Line Manager,Good,70
REV000001,EMP001883,2022-01-17,HR Manager,Good,73
REV000001,EMP001883,2019-05-10,HR Manager,Good,74
REV000001,EMP001883,2021-11-17,Department Head,Poor,42
REV000001,EMP001884,2024-03-10,HR Manager,Very Good,89
REV000001,EMP001884,2022-11-10,Line Manager,Good,79
REV000001,EMP001884,2025-09-22,Department Head,Very Good,87
REV000001,EMP001884,2019-10-14,Department Head,Good,72
REV000001,EMP001884,2019-03-28,Line Manager,Good,75
REV000001,EMP001884,2021-08-09,Department Head,Good,72
REV000001,EMP001884,2019-04-01,Department Head,Good,71
REV000001,EMP001885,2021-02-26,HR Manager,Poor,31
REV000001,EMP001885,2020-05-28,HR Manager,Very Good,83
REV000001,EMP001885,2021-01-08,HR Manager,Needs Improvement,55
REV000001,EMP001885,2024-02-17,Line Manager,Excellent,95
REV000001,EMP001885,2025-10-05,HR Manager,Good,73
REV000001,EMP001885,2023-09-16,HR Manager,Good,74
REV000001,EMP001885,2021-05-14,Line Manager,Needs Improvement,57
REV000001,EMP001886,2025-09-07,Line Manager,Good,71
REV000001,EMP001886,2023-06-17,Department Head,Good,76
REV000001,EMP001886,2025-06-27,Line Manager,Very Good,87
REV000001,EMP001886,2021-12-21,HR Manager,Very Good,86
REV000001,EMP001886,2020-11-16,Department Head,Very Good,82
REV000001,EMP001886,2025-10-21,Line Manager,Very Good,89
REV000001,EMP001886,2019-02-22,Department Head,Poor,37
REV000001,EMP001887,2025-04-05,Line Manager,Very Good,88
REV000001,EMP001887,2021-08-03,Department Head,Good,79
REV000001,EMP001887,2022-09-04,Department Head,Very Good,80
REV000001,EMP001887,2020-01-10,Line Manager,Very Good,83
REV000001,EMP001887,2024-09-14,Line Manager,Good,78
REV000001,EMP001887,2025-12-22,HR Manager,Good,73
REV000001,EMP001887,2022-02-03,HR Manager,Excellent,97
REV000001,EMP001888,2019-07-15,HR Manager,Good,71
REV000001,EMP001888,2020-07-15,HR Manager,Good,78
REV000001,EMP001888,2023-08-12,Department Head,Good,78
REV000001,EMP001888,2023-06-25,Line Manager,Very Good,88
REV000001,EMP001888,2022-11-20,Department Head,Very Good,81
REV000001,EMP001888,2021-01-25,Department Head,Good,73
REV000001,EMP001888,2022-08-10,HR Manager,Good,77
REV000001,EMP001889,2022-08-17,Department Head,Good,77
REV000001,EMP001889,2021-08-19,HR Manager,Excellent,91
REV000001,EMP001889,2025-08-12,HR Manager,Very Good,120
REV000001,EMP001889,2020-03-14,Department Head,Good,73
REV000001,EMP001889,2019-02-22,Line Manager,Very Good,86
REV000001,EMP001889,2023-08-27,HR Manager,Very Good,82
REV000001,EMP001889,2022-02-16,Line Manager,,78
REV000001,EMP001890,2019-01-11,Line Manager,Good,120
REV000001,EMP001890,2024-09-09,Department Head,Excellent,100
REV000001,EMP001890,2023-11-25,Department Head,Good,74
REV000001,EMP001890,2022-07-02,Line Manager,Good,77
REV000001,EMP001890,2025-03-02,Line Manager,Needs Improvement,65
REV000001,EMP001890,2019-02-02,Department Head,Good,73
REV000001,EMP001890,2023-06-06,Department Head,Needs Improvement,64
REV000001,EMP001891,2019-03-25,Line Manager,Very Good,85
REV000001,EMP001891,2019-12-26,HR Manager,Good,75
REV000001,EMP001891,2024-09-13,Department Head,Good,73
REV000001,EMP001891,2023-02-22,Department Head,Very Good,84
REV000001,EMP001891,2025-07-16,HR Manager,Very Good,88
REV000001,EMP001891,2024-02-19,HR Manager,Very Good,80
REV000001,EMP001891,2025-02-07,Department Head,Poor,44
REV000001,EMP001892,2020-05-26,HR Manager,Good,70
REV000001,EMP001892,2024-02-17,Line Manager,Good,77
REV000001,EMP001892,2021-05-25,Department Head,Good,71
REV000001,EMP001892,2025-04-24,Line Manager,Excellent,98
REV000001,EMP001892,2024-12-27,Line Manager,Very Good,120
REV000001,EMP001892,2020-06-05,Department Head,Good,70
REV000001,EMP001892,2025-04-10,Line Manager,Good,71
REV000001,EMP001893,2019-03-18,Line Manager,Good,70
REV000001,EMP001893,2022-09-27,Line Manager,Needs Improvement,63
REV000001,EMP001893,2020-04-01,Line Manager,Very Good,86
REV000001,EMP001893,2022-12-14,Line Manager,Very Good,88
REV000001,EMP001893,2022-02-13,HR Manager,Good,73
REV000001,EMP001893,2023-06-08,Line Manager,Good,79
REV000001,EMP001893,2022-08-16,Line Manager,Good,78
REV000001,EMP001894,2025-02-21,HR Manager,Very Good,84
REV000001,EMP001894,2020-03-04,Department Head,Very Good,84
REV000001,EMP001894,2024-09-19,Department Head,Good,70
REV000001,EMP001894,2025-11-23,Department Head,Good,73
REV000001,EMP001894,2022-11-26,Line Manager,Poor,38
REV000001,EMP001894,2020-10-16,Department Head,Good,79
REV000001,EMP001894,2019-05-20,Department Head,Very Good,80
REV000001,EMP001895,2022-04-21,HR Manager,Good,76
REV000001,EMP001895,2025-08-28,HR Manager,Poor,48
REV000001,EMP001895,2025-10-17,HR Manager,Good,78
REV000001,EMP001895,2020-12-25,Department Head,Excellent,96
REV000001,EMP001895,2022-04-20,Line Manager,Needs Improvement,60
REV000001,EMP001895,2019-09-16,Line Manager,Very Good,80
REV000001,EMP001895,2019-02-15,Department Head,Good,74
REV000001,EMP001896,2023-12-22,Department Head,Needs Improvement,68
REV000001,EMP001896,2021-08-02,HR Manager,Good,71
REV000001,EMP001896,2023-06-16,Line Manager,Good,70
REV000001,EMP001896,2020-07-27,Department Head,Good,76
REV000001,EMP001896,2020-07-17,HR Manager,Very Good,89
REV000001,EMP001896,2022-11-25,Department Head,Poor,-10
REV000001,EMP001896,2019-09-21,Department Head,Excellent,97
REV000001,EMP001897,2025-01-19,Department Head,Excellent,98
REV000001,EMP001897,2020-12-18,HR Manager,Very Good,86
REV000001,EMP001897,2022-12-11,HR Manager,Needs Improvement,66
REV000001,EMP001897,2021-03-04,Line Manager,Good,76
REV000001,EMP001897,2025-05-24,HR Manager,Very Good,84
REV000001,EMP001897,2024-12-08,Department Head,Needs Improvement,56
REV000001,EMP001897,2020-05-19,Department Head,Needs Improvement,57
REV000001,EMP001898,2024-06-02,HR Manager,Very Good,80
REV000001,EMP001898,2025-01-25,Line Manager,Good,73
REV000001,EMP001898,2019-10-25,HR Manager,Very Good,84
REV000001,EMP001898,2024-11-27,Line Manager,Good,79
REV000001,EMP001898,2021-07-22,Line Manager,Good,74
REV000001,EMP001898,2021-04-27,Department Head,Good,74
REV000001,EMP001898,2019-11-26,Line Manager,Good,75
REV000001,EMP001899,2025-08-25,Department Head,Good,74
REV000001,EMP001899,2023-11-18,HR Manager,Needs Improvement,67
REV000001,EMP001899,2021-06-16,Line Manager,Good,70
REV000001,EMP001899,2023-04-18,HR Manager,Good,76
REV000001,EMP001899,2024-06-14,Department Head,Good,74
REV000001,EMP001899,2023-09-04,HR Manager,Excellent,99
REV000001,EMP001899,2021-04-27,Department Head,Good,77
REV000001,EMP001900,2023-05-14,HR Manager,Good,76
REV000001,EMP001900,2024-08-14,Line Manager,Very Good,81
REV000001,EMP001900,2023-08-13,HR Manager,Very Good,87
REV000001,EMP001900,2019-08-19,Line Manager,Good,78
REV000001,EMP001900,2024-02-01,HR Manager,Needs Improvement,58
REV000001,EMP001900,2025-10-03,Line Manager,Poor,49
REV000001,EMP001900,2021-02-23,Department Head,Good,71
REV000001,EMP001901,2024-06-19,Department Head,Good,70
REV000001,EMP001901,2023-08-10,Line Manager,Very Good,86
REV000001,EMP001901,2021-03-03,Line Manager,Poor,45
REV000001,EMP001901,2025-01-16,Line Manager,Very Good,80
REV000001,EMP001901,2022-05-12,Line Manager,Very Good,80
REV000001,EMP001901,2024-08-27,Department Head,Very Good,83
REV000001,EMP001901,2022-04-21,HR Manager,Good,70
REV000001,EMP001902,2020-11-15,HR Manager,Excellent,99
REV000001,EMP001902,2023-07-28,Department Head,Good,74
REV000001,EMP001902,2022-05-08,Line Manager,Good,71
REV000001,EMP001902,2022-02-18,HR Manager,Good,74
REV000001,EMP001902,2020-01-01,Line Manager,Good,72
REV000001,EMP001902,2024-09-09,Line Manager,Good,72
REV000001,EMP001902,2019-11-24,Line Manager,Good,70
REV000001,EMP001903,2020-06-27,Line Manager,Very Good,88
REV000001,EMP001903,2024-08-01,Department Head,Excellent,92
REV000001,EMP001903,2021-10-09,Department Head,Very Good,88
REV000001,EMP001903,2019-07-02,Department Head,Very Good,83
REV000001,EMP001903,2019-08-21,Line Manager,Poor,40
REV000001,EMP001903,2025-07-17,Line Manager,,75
REV000001,EMP001903,2025-11-27,Line Manager,Poor,40
REV000001,EMP001904,2020-11-18,Department Head,Good,77
REV000001,EMP001904,2023-07-11,Department Head,Good,72
REV000001,EMP001904,2019-05-01,Line Manager,Good,74
REV000001,EMP001904,2023-05-14,Line Manager,Good,72
REV000001,EMP001904,2022-08-15,HR Manager,Very Good,81
REV000001,EMP001904,2022-10-25,Line Manager,Poor,49
REV000001,EMP001904,2025-02-23,Department Head,Poor,30
REV000001,EMP001905,2024-09-04,HR Manager,Excellent,98
REV000001,EMP001905,2022-07-03,Department Head,Very Good,84
REV000001,EMP001905,2025-12-20,Department Head,Very Good,85
REV000001,EMP001905,2024-10-08,HR Manager,Good,74
REV000001,EMP001905,2020-12-10,Department Head,Needs Improvement,67
REV000001,EMP001905,2025-12-28,Department Head,Very Good,84
REV000001,EMP001905,2019-01-16,Line Manager,Good,78
REV000001,EMP001906,2025-05-16,HR Manager,Excellent,97
REV000001,EMP001906,2021-08-06,Department Head,Good,77
REV000001,EMP001906,2019-04-25,Department Head,Poor,30
REV000001,EMP001906,2019-05-03,HR Manager,Good,71
REV000001,EMP001906,2019-07-08,Line Manager,Good,70
REV000001,EMP001906,2024-10-01,Line Manager,Good,71
REV000001,EMP001906,2022-11-20,HR Manager,Good,72
REV000001,EMP001907,2025-10-07,Department Head,Good,71
REV000001,EMP001907,2025-07-04,HR Manager,Excellent,91
REV000001,EMP001907,2025-09-19,Department Head,Good,77
REV000001,EMP001907,2025-02-23,Line Manager,Excellent,97
REV000001,EMP001907,2022-05-20,Line Manager,Needs Improvement,53
REV000001,EMP001907,2019-10-24,Line Manager,Poor,47
REV000001,EMP001907,2024-05-08,HR Manager,Good,76
REV000001,EMP001908,2025-04-05,Department Head,Very Good,81
REV000001,EMP001908,2024-06-10,Department Head,Good,74
REV000001,EMP001908,2021-10-11,HR Manager,Very Good,86
REV000001,EMP001908,2019-08-22,HR Manager,Good,75
REV000001,EMP001908,2025-06-22,Department Head,Needs Improvement,64
REV000001,EMP001908,2021-04-03,Line Manager,Good,70
REV000001,EMP001908,2022-07-28,Line Manager,Very Good,87
REV000001,EMP001909,2019-02-22,Department Head,Good,74
REV000001,EMP001909,2024-03-25,HR Manager,Good,73
REV000001,EMP001909,2025-01-03,Department Head,Excellent,94
REV000001,EMP001909,2019-10-27,HR Manager,Good,75
REV000001,EMP001909,2023-11-25,Line Manager,Good,76
REV000001,EMP001909,2019-04-16,Line Manager,Needs Improvement,54
REV000001,EMP001909,2024-11-18,Line Manager,Good,72
REV000001,EMP001910,2019-02-13,Department Head,Good,78
REV000001,EMP001910,2024-12-21,Department Head,Excellent,92
REV000001,EMP001910,2024-11-15,Department Head,Good,74
REV000001,EMP001910,2024-11-24,Department Head,Needs Improvement,150
REV000001,EMP001910,2025-03-04,Department Head,Very Good,80
REV000001,EMP001910,2021-07-19,Department Head,Good,77
REV000001,EMP001910,2024-03-24,HR Manager,Poor,46
REV000001,EMP001911,2020-12-27,HR Manager,Good,77
REV000001,EMP001911,2019-06-18,HR Manager,VG,36
REV000001,EMP001911,2022-07-13,Line Manager,Good,74
REV000001,EMP001911,2025-02-02,Line Manager,Good,70
REV000001,EMP001911,2020-04-04,Line Manager,Excellent,94
REV000001,EMP001911,2024-02-27,Department Head,Very Good,82
REV000001,EMP001911,2025-07-08,Line Manager,Very Good,85
REV000001,EMP001912,2022-10-14,HR Manager,Poor,35
REV000001,EMP001912,2023-10-10,HR Manager,Good,75
REV000001,EMP001912,2024-02-23,HR Manager,Good,77
REV000001,EMP001912,2020-07-17,HR Manager,Needs Improvement,69
REV000001,EMP001912,2023-04-24,HR Manager,Very Good,81
REV000001,EMP001912,2021-04-01,HR Manager,Good,73
REV000001,EMP001912,2023-09-18,Department Head,Good,70
REV000001,EMP001913,2025-03-08,HR Manager,Needs Improvement,64
REV000001,EMP001913,2025-09-27,Line Manager,Good,71
REV000001,EMP001913,2021-05-24,Department Head,Good,75
REV000001,EMP001913,2020-05-10,Department Head,Good,79
REV000001,EMP001913,2019-07-24,HR Manager,Very Good,86
REV000001,EMP001913,2019-04-07,Line Manager,Very Good,82
REV000001,EMP001913,2022-10-17,HR Manager,Needs Improvement,57
REV000001,EMP001914,2023-06-08,Line Manager,Needs Improvement,50
REV000001,EMP001914,2021-09-13,HR Manager,Very Good,89
REV000001,EMP001914,2021-09-22,Line Manager,Needs Improvement,62
REV000001,EMP001914,2022-09-19,Line Manager,Needs Improvement,52
REV000001,EMP001914,2020-01-06,Line Manager,Good,72
REV000001,EMP001914,2025-03-15,Line Manager,Good,71
REV000001,EMP001914,2024-04-13,Department Head,Good,77
REV000001,EMP001915,2024-04-06,HR Manager,Very Good,86
REV000001,EMP001915,2025-04-21,Line Manager,Needs Improvement,58
REV000001,EMP001915,2022-11-18,Department Head,Good,79
REV000001,EMP001915,2022-04-27,HR Manager,Poor,41
REV000001,EMP001915,2025-10-13,Line Manager,Needs Improvement,68
REV000001,EMP001915,2024-05-10,Department Head,Good,70
REV000001,EMP001915,2024-09-19,Department Head,Good,75
REV000001,EMP001916,2024-06-01,Line Manager,Good,78
REV000001,EMP001916,2024-09-02,HR Manager,Good,78
REV000001,EMP001916,2024-04-14,Department Head,Good,79
REV000001,EMP001916,2024-03-27,Line Manager,Good,78
REV000001,EMP001916,2023-03-05,Department Head,Needs Improvement,58
REV000001,EMP001916,2024-01-14,HR Manager,Very Good,85
REV000001,EMP001916,2025-03-17,HR Manager,Good,79
